"","influencer.name","user_id","ideology.estimate"
"434","AOC",138203134,-1.59418740559294
"435","JohnDingell",109025212,-0.448403190636895
"436","GlennThrush",19107878,0.981139129230452
"437","PeteSessions",24735461,1.58789283958533
"438","TulsiPress",1064206014,0.137957343787006
"439","RepDavidEPrice",155669457,-0.164853255676948
"440","GovRonDeSantis",1058807868,1.61864258065331
"441","SenStabenow",76456274,0.301563736985318
"442","PressSec44",113420831,0.400731532030375
"443","FinancialCmte",42924141,1.43920107502782
"444","SusanWBrooks",1074101017,1.46835150394936
"445","RepSarbanes",364415553,-0.798102286549207
"446","repdinatitus",122174004,-1.17008713404712
"447","SenatorCantwell",117501995,0.878306964250102
"448","EdLaborCmte",7004382,-1.29424726318687
"449","foxandfriends",15513604,1.45412924584941
"450","Forbes",91478624,0.655433980781265
"451","peterbakernyt",123327472,1.19138398671971
"452","RepCicilline",462143773,-0.288923720107367
"453","louiseslaughter",63169388,-0.696541764931844
"454","SteveDaines",11651202,1.51601409081824
"455","HouseBudgetDems",151963505,-0.3009422323968
"456","repdonyoung",37007274,1.50838782277317
"457","Fahrenthold",61734492,1.16634552922464
"458","MichelleObama",409486555,-1.88389619506855
"459","RepTomReed",252819323,1.48093467539129
"460","chelliepingree",14984637,0.858678834023956
"461","RepGutierrez",36948268,-0.29265143461132
"462","RepMcKinley",240427862,1.43426785690278
"463","CNNSotu",17112878,1.1440345960878
