"","influencer.name","user_id","ideology.estimate"
"208","CookPolitical",191477653,1.19881381971126
"209","FreedomWorks",14730894,1.36659680410944
"210","hillhulse",138479037,1.19225439549842
"211","cnni",2097571,0.371890332504734
"212","BillCassidy",55677432,1.67804774946916
"213","USProgressives",246088673,-1.758432588579
"214","PRyan",733751245,1.74816231555481
"215","cbrangel",21312077,-0.829442788136972
"216","TomRooney",23970171,1.39737647565576
"217","RepTimWalz",1262814457,0.452612400544847
"218","RepPittenger",950328072,1.40493236138673
"219","jbendery",15837659,0.719855690412088
"220","KarlRove",18791763,1.54288241602269
"221","ktumulty",14270650,1.06337824499255
"222","StephenAtHome",16303106,-0.0468513528595975
"223","ewarren",357606935,-2.3413207569
"224","MomsDemand",1017637447,-1.67327415439042
"225","RepRickAllen",2964287128,1.46178669226385
"226","SenBrianSchatz",1262099252,-0.19835827568915
"227","SenatorKirk",211588974,1.26592040079317
"228","CAPAC",192955168,-0.867566784542122
"229","PBS",12133382,0.389302745345688
"230","SenBooker",2167097881,-0.728339719842167
"231","RepJaredPolis",463132556,-0.120492129098499
"232","RepMikeHonda",16583468,-1.42189659875802
"233","RepReneeEllmers",213634439,1.2546679797468
"234","BobBradyPHL",148453195,-1.12854386273654
"235","SenThadCochran",555474658,1.59825375501816
"236","RepGarretGraves",2951574214,1.49353140447325
"237","elisefoley",142721190,1.09712104491134
"238","SBAList",17918065,1.59563987892466
"239","amyewalter",50073507,1.26781574154418
"240","morningmoneyben",135575282,0.884061835289562
"241","RepLoisCapps",292990703,-0.272770523571974
"242","RepJimMcDermott",132201224,-0.406758503572612
"243","CongBoyle",4304448314,-0.757241751536831
"244","cimarcos",250912539,0.821009975999575
"245","RepChrisSmith",1289319271,1.67381384782838
"246","RepAbraham",2962891515,1.53971407053394
"247","FSCDems",294084341,-0.567828261247508
"248","amprog",17171111,-1.72608292760456
"249","HouseScience",22053641,-0.305237368826199
"250","GovMikeHuckabee",15416505,1.6071416650021
"251","MarkHalperin",184136149,1.15516584995794
"252","CapehartJ",97474887,-0.940659843816291
"253","jonfavs",130496027,-0.522096426103546
"254","allinwithchris",1286312880,-1.28815701194827
"255","SenatorTester",515822213,0.967986842344315
"256","RepWesterman",2852998461,1.56650338394852
"257","jameshohmann",24439201,1.22376321761345
"258","shannonrwatts",246939630,-1.68811493920817
"259","PPFA",402957663,-1.61623948420649
"260","DavidCornDC",15220768,0.404709658644703
"261","RepRibble",234053893,1.33165176876923
"262","askgeorge",7356562,1.09020349470034
"263","RepRobertHurt",234837632,1.57350131087173
"264","RepMcClintock",50152441,1.66199084645692
"265","RepEdWhitfield",234906311,1.28401418542159
"266","RepTrentKelly",3317799825,1.29769177057035
"267","BillHemmer",21010214,1.48572479304736
"268","HouseDPCC",3027286779,-0.309318982646483
"269","MittRomney",50055701,1.56692750303341
"270","Slate",15164565,0.0327831895325122
"271","DennisRossSEU",33655490,1.52429879470033
"272","CandiceMiller",15281676,1.4250888728926
"273","RebeccaShabad",19195094,0.870477829542387
"274","KeithRothfus",1155212191,1.535661546355
"275","LisaDNews",114050808,1.11760997148409
"276","RepMoolenaar",2696643955,1.46702949602321
"277","RepDavidValadao",1128514404,1.32121178601066
"278","jenhab",16018516,1.18745339460935
"279","HouseAdm_Dems",19716781,-0.702677593940908
"280","CBP",16613128,1.09379899407409
"281","BillGates",50393960,-0.974738035979747
"282","marthamaccallum",46681100,1.3549658204002
"283","OKnox",11771512,1.07798512939989
"284","mikememoli",16072058,0.958544873112209
"285","AshleyRParker",33919343,1.09951687669879
"286","Medium",571202103,-0.487087996765819
"287","Westmoreland_GA",137407124,1.53926585024424
"288","Varneyco",281610530,1.58224817732032
"289","SenatorHassan",946549322,1.23574796185899
"290","NatashaBertrand",372536101,1.04017874388131
"291","CNNnewsroom",9567972,0.970904996648935
"292","AARP",80628196,1.12380687578447
"293","WaPoSean",169586280,1.10637444823455
"294","secupp",19268706,0.148942879355472
"295","brikeilarcnn",46817943,1.16239286451191
"296","AC360",227837742,0.556083233666714
"297","RandyNeugebauer",34340464,1.60562269809759
"298","RepHanabusa",235373000,-0.0620891462999777
"299","NRCC",5496932,1.42273940544852
"300","MaddowBlog",91180720,0.718500035696004
"301","RepBetoORourke",1134292500,0.121862706948941
"302","WillieGeist",17291393,1.04984187461117
"303","thinkprogress",55355654,-1.3858259604568
"304","BuzzFeedNews",1020058453,1.14458905181789
"305","NOH8Campaign",32774989,-1.04695474232303
"306","SteveKingIA",48117116,1.93312427869919
"307","CongHuelskamp",233761277,1.5913731309645
"308","LouDobbs",26487169,1.71479127475215
"309","GarrettHaake",47991586,1.11556149941692
"310","PursuitHQ",18216752,1.32402897855684
"311","DaviSusan",151444950,1.19610028839492
"312","SenRickScott",131546062,1.48449477427201
"313","yashar",11744152,1.09583595315166
"314","stephenfhayes",69773058,1.46617509625979
"315","NickKristof",17004618,0.398722124704785
"316","ByronTau",16125224,1.2479709434679
"317","JohnCarneyDE",237770636,1.17148995402406
"318","DonaldJTrumpJr",39344374,1.4963610871101
"319","mattyglesias",15446531,-1.27289058633792
"320","AFSCME",14240875,0.849851314333251
"321","NorahODonnell",21111896,1.00172368758778
"322","LorettaSanchez",108376246,0.567595584889136
"323","SenDanCoats",212262370,1.47022183687261
"324","Yamiche",89887215,1.19803002577706
"325","USRepRickNolan",1055685948,0.408543390525357
"326","ForeignPolicy",26792275,0.199221878933275
"327","AEI",30864583,1.25685958404916
"328","JenniferJJacobs",15433452,-0.219989987941406
"329","SRuhle",382685028,0.640447131908035
"330","mollyesque",130945778,1.08155409225194
"331","ErinBurnett",322603418,1.09186822091347
"332","DevinNunes",54412900,1.77025324200718
"333","GOPpolicy",10840862,1.63462611110544
"334","AprilDRyan",18018355,0.712414254906733
"335","KateNocera",14870670,1.03491452338999
"336","AmyAHarder",39279393,1.18462002970898
"337","USRepRHinojosa",239905257,-0.488100140607629
"338","GMA",22650211,-0.260018053407802
"339","bennyjohnson",15212187,1.45422403386526
"340","TheDailyShow",158414847,0.746569278417188
"341","bpolitics",564111558,0.936995248963193
"342","NPCA",38516217,0.516043009523098
"343","CongMikeSimpson",76132891,1.47520943404044
"344","RepFitzpatrick",237944147,1.57269604644884
"345","JECRepublicans",109280446,1.47528433146418
"346","daveloebsack",510516465,-0.909996800514602
"347","kwelkernbc",297532865,1.13516326774535
"348","carloslcurbelo",2853309155,1.3242049133406
"349","brianstelter",14515799,0.965109927195647
"350","KateBolduan",20109439,1.14450021911002
"351","TheLastWord",182503471,-0.282577906593408
"352","RepFleming",84620376,1.68003041658608
"353","RepAdrianSmith",296245061,1.6594450244499
"354","RepLanceNJ7",613725908,1.67315834989689
"355","PatTiberi",912608010,1.53487188863925
"356","FiveThirtyEight",2303751216,-0.97296774479826
"357","60Minutes",18812572,0.0771144818921885
"358","weeklystandard",17546958,1.508985863914
"359","MicheleBachmann",18217624,1.78498293332043
"360","CandyCrowley",27901418,1.29703242660954
"361","AmbJohnBolton",118756393,1.62087549625346
"362","LisaMascaro",114887629,1.12104958524875
"363","jeremyherb",150686538,1.12553387018119
"364","RepRussell",2966758114,1.30111657564735
"365","RepDavidRouzer",834069080,1.56458222920059
"366","ABCWorldNews",86141342,0.821167249790904
"367","marklevinshow",38495835,2.04748813036704
"368","Teamsters",53176629,-1.71202740328537
"369","Eugene_Robinson",59031230,0.573103426591691
"370","camanpour",69181624,-0.0450040361803369
"371","neeratanden",125453969,-1.82797377444319
"372","VanJones68",131497030,1.25051839779095
"373","donnabrazile",60919240,0.487429884705434
"374","FarmBureau",20957191,1.37482222560079
"375","benyc",17883494,1.02116785612255
"376","EliseStefanik",109579534,1.57386482367262
"377","RepBlaine",1849261916,1.56007301060283
"378","MorningBriefing",16261445,1.16961472650119
"379","Rasmussen_Poll",19553409,1.95302125389351
"380","ananavarro",19568591,1.14340592795945
"381","AliVelshi",16378486,0.609461013364693
"382","PoliticalTicker",9252212,0.786994166060005
"383","MikeEmanuelFox",129879105,1.47184848470556
"384","RepComstock",2933760046,1.57820602706079
"385","RepPoliquin",2932617195,1.39104807952088
"386","abbydphillip",126722715,1.08755870966365
"387","Peggynoonannyc",35474809,1.36325273559072
"388","LtGovTimGriffin",201079432,1.60960983266473
"389","TVietor08",155784594,0.439129710918588
"390","BrookeBCNN",49204865,0.750979725938991
"391","alfranken",7334402,-1.49755998727944
"392","GiffordsCourage",587536673,-1.24024504289187
"393","PeterHamby",5336752,0.456929628025784
"394","MotherJones",18510860,-2.26165186375804
"395","ShaneGoldmacher",23232204,1.11616138194097
"396","FrankLoBiondoNJ",241207373,1.23134932102947
"397","politicoalex",90077282,1.26044904862884
"398","benpershing",106514937,1.12307005818841
"399","siobhanehughes",105925025,1.21408834856329
"400","JimPressOffice",851621377,1.44059279855957
"401","HARRISFAULKNER",18313747,1.36992442603612
"402","JFKucinich",15159913,1.24952773554062
"403","McClatchyDC",17487795,1.17843371906517
"404","BreakingNews",6017542,0.87087597563915
"405","BillOReilly",23970102,2.0196989274224
"406","thedailybeast",16012783,0.72898335220476
"407","katiecouric",18812301,0.554339174336986
"408","bradybuzz",27978179,0.79926229373489
"409","NRDC",18713552,-1.46415565014544
"410","farenthold",17896154,1.55056865676144
"411","Heritage_Action",130600206,1.42181824056312
"412","AlexGangitano",357162119,0.90440517620961
"413","CBSThisMorning",17134268,0.835436098985188
"414","AjitPaiFCC",575658149,1.42819091379905
"415","TPM",14717197,0.460690665561473
"416","Alyssa_Milano",26642006,-0.251585543014736
"417","CynthiaLummis",22831059,1.52572444354428
"418","RepRichardHanna",236899846,1.26608289715406
"419","shiracenter",33222598,1.01559431179524
"420","BFischerMartin",20776497,1.1573337246661
"421","RepSheaPorter",126171100,-0.70964692922342
"422","SenDanSullivan",2891210047,1.31258288626179
"423","CatoInstitute",15450996,1.44462958999321
"424","dcbigjohn",222622640,0.917493043374062
"425","SusanPage",21307076,0.930626377766059
"426","kenvogel",112526560,1.10300735237816
"427","DanaRohrabacher",19139963,1.85319855907114
"428","guardian",87818409,0.299053300030415
"429","kilmeade",43919633,1.37554501086383
"430","DocHastings",402029058,1.34058410005669
"431","NewDay",1375289149,0.88631597208572
"432","InhofePress",20546536,1.40769265714292
"433","civilrightsorg",58503762,-1.92491920329499
"434","HouseInSession",45604374,1.21614325350674
"435","RedState",3135241,1.81934591506718
"436","GovPenceIN",15985455,1.34905550755447
"437","jdickerson",4119741,1.26817126855719
"438","njhotline",15210410,1.17720639848144
"439","DrPhilGingrey",32506723,1.52580657295185
"440","RepCharlieDent",242376736,1.35410252215885
"441","westerncaucus",144986277,1.50168986609534
"442","DailySignal",2361224263,1.38586049731352
"443","FreeBeacon",455764741,1.31455065545281
"444","juliehdavis",237477771,1.23039197863024
"445","davidfrum",18686907,0.988966179446577
"446","nickconfessore",258885469,0.797826653269726
"447","PeterAlexander",91386979,0.834083525123039
"448","SamsPressShop",249288197,1.44668543580919
"449","AmericaNewsroom",312800783,1.54791373227037
"450","JebBush",113047940,1.61831241026387
"451","wwp",33600887,1.39672367575776
"452","dlippman",20813112,0.993576830339514
"453","danpfeiffer",2922928743,-0.942629748511395
"454","CBSEveningNews",42958829,0.984608874796505
"455","RepFincherTN08",249219716,1.6696860321559
"456","repjohnkline",76350004,1.61775326962329
"457","moody",18963809,1.18283074911781
"458","JRubinBlogger",218975278,0.417993210554443
